id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_eiras_1_2_3_08_0010,1.2.3.08.0010,(-) Depreciacao Acumulada Veiculos,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_09_0001,1.2.3.09.0001,Benfeitorias em Imoveis de Terceiros,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_09_0004,1.2.3.09.0004,(-) Amort. Acum.Benfeit.Imoveis Terc.,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_10_0001,1.2.3.10.0001,Marcas e Patentes,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_10_0002,1.2.3.10.0002,Linhas Telefonicas,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_11_0001,1.2.3.11.0001,Construções em Andamento,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_12_0001,1.2.3.12.0001,Equipamentos Esportivos,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_12_0002,1.2.3.12.0002,(-) Deprec. Acum. Equip. Esportivos,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_3_1_01_0016,1.3.1.01.0016,Bens Recebidos em Comodato,,asset_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_01_0001,2.1.1.01.0001,Duplicatas a Pagar,,liability_payable,1,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0001,2.1.1.05.0001,Salarios a Pagar,,liability_current,1,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0004,2.1.1.05.0004,Pro Labore a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0005,2.1.1.05.0005,Autônomos a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0007,2.1.1.05.0007,13o. Salario a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0010,2.1.1.05.0010,Pensao Alimenticia a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0013,2.1.1.05.0013,Rescisoes/Indenizacoes a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0016,2.1.1.05.0016,Ferias a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_05_0019,2.1.1.05.0019,Participacao s/ Lucros,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0001,2.1.1.06.0001,I.C.M.S. a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
